"participant_id","speaker_identity","trialid","itemid","itemtype","itemtype_coarser","msg","target","competitor","distractor","targetpos","layout","prob_target","prob_competitor","prob_distr"
58,"adult",2,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",2,"ci_re,tr_bl,tr_bl",43,42,15
59,"child",12,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",3,"tr_bl,ci_re,tr_bl",50,50,0
60,"child",12,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",3,"ci_re,tr_bl,tr_bl",50,50,0
61,"child",3,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",3,"ci_re,tr_bl,tr_bl",50,50,0
62,"adult",13,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",1,"tr_bl,ci_re,tr_bl",50,50,0
63,"child",0,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",1,"tr_bl,tr_bl,ci_re",52,48,0
64,"child",20,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",1,"tr_bl,tr_bl,ci_re",50,50,0
65,"adult",16,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",3,"tr_bl,ci_re,tr_bl",50,50,0
66,"child",23,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",2,"ci_re,tr_bl,tr_bl",50,50,0
67,"child",5,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",3,"tr_bl,ci_re,tr_bl",50,50,0
68,"adult",22,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",3,"ci_re,tr_bl,tr_bl",50,50,0
69,"adult",12,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",3,"ci_re,tr_bl,tr_bl",50,50,0
70,"adult",5,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",1,"tr_bl,tr_bl,ci_re",50,50,0
71,"adult",19,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",1,"tr_bl,tr_bl,ci_re",50,50,0
72,"child",8,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",1,"tr_bl,tr_bl,ci_re",50,50,0
1,"adult",4,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"sq_re,ci_gr,ci_gr",49,49,2
2,"child",3,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"ci_gr,sq_re,ci_gr",50,50,0
3,"adult",22,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,ci_gr,sq_re",50,50,0
4,"child",4,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"ci_gr,sq_re,ci_gr",50,50,0
5,"child",20,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,sq_re,ci_gr",50,50,0
6,"child",12,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"ci_gr,ci_gr,sq_re",50,50,0
7,"child",16,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"ci_gr,sq_re,ci_gr",0,100,0
8,"child",18,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,sq_re,ci_gr",53,47,0
9,"adult",8,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"ci_gr,ci_gr,sq_re",50,50,0
10,"child",1,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"sq_re,ci_gr,ci_gr",50,50,0
11,"child",5,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,sq_re,ci_gr",50,50,0
12,"child",17,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,sq_re,ci_gr",50,50,0
13,"child",7,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,sq_re,ci_gr",51,49,0
14,"adult",17,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,sq_re,ci_gr",50,50,0
15,"adult",1,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"ci_gr,sq_re,ci_gr",50,50,0
16,"child",6,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"ci_gr,ci_gr,sq_re",50,50,0
17,"adult",22,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,ci_gr,sq_re",50,50,0
18,"adult",11,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,ci_gr,sq_re",50,50,0
19,"child",7,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"sq_re,ci_gr,ci_gr",51,49,0
20,"child",23,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"ci_gr,ci_gr,sq_re",50,50,0
21,"child",12,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"ci_gr,ci_gr,sq_re",50,50,0
22,"child",5,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"sq_re,ci_gr,ci_gr",50,50,0
23,"adult",18,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"ci_gr,sq_re,ci_gr",50,50,0
24,"child",10,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,ci_gr,sq_re",50,50,0
25,"child",10,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,ci_gr,sq_re",50,50,0
26,"adult",9,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"sq_re,ci_gr,ci_gr",50,50,0
27,"child",21,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"sq_re,ci_gr,ci_gr",50,50,0
28,"child",23,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,sq_re,ci_gr",54,46,0
29,"child",22,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"sq_re,ci_gr,ci_gr",50,50,0
30,"adult",17,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,ci_gr,sq_re",50,50,0
31,"adult",10,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"ci_gr,ci_gr,sq_re",50,50,0
32,"adult",6,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,sq_re,ci_gr",50,50,0
33,"adult",6,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"ci_gr,sq_re,ci_gr",50,50,0
34,"child",12,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,ci_gr,sq_re",50,50,0
35,"adult",18,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"sq_re,ci_gr,ci_gr",50,50,0
36,"adult",21,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"sq_re,ci_gr,ci_gr",50,50,0
37,"child",2,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"sq_re,ci_gr,ci_gr",45,45,10
38,"adult",17,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"ci_gr,ci_gr,sq_re",50,50,0
39,"child",19,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"sq_re,ci_gr,ci_gr",50,50,0
40,"child",15,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"ci_gr,ci_gr,sq_re",50,50,0
41,"adult",2,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,ci_gr,sq_re",50,50,0
42,"adult",16,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"ci_gr,ci_gr,sq_re",50,50,0
43,"child",5,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"sq_re,ci_gr,ci_gr",65,35,0
44,"adult",11,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"sq_re,ci_gr,ci_gr",50,50,0
45,"adult",1,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,sq_re,ci_gr",50,50,0
46,"adult",0,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"ci_gr,sq_re,ci_gr",50,50,0
47,"child",8,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"sq_re,ci_gr,ci_gr",50,50,0
48,"adult",9,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"sq_re,ci_gr,ci_gr",50,50,0
49,"child",11,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"sq_re,ci_gr,ci_gr",50,50,0
50,"adult",6,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"sq_re,ci_gr,ci_gr",50,50,0
51,"adult",5,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"sq_re,ci_gr,ci_gr",50,50,0
52,"adult",9,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"sq_re,ci_gr,ci_gr",50,50,0
53,"child",14,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"sq_re,ci_gr,ci_gr",50,50,0
54,"adult",12,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"ci_gr,ci_gr,sq_re",50,50,0
55,"child",10,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,ci_gr,sq_re",50,50,0
56,"child",3,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"sq_re,ci_gr,ci_gr",57,41,2
57,"child",12,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,sq_re,ci_gr",50,50,0
58,"adult",11,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"sq_re,ci_gr,ci_gr",48,48,4
59,"child",8,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,ci_gr,sq_re",50,50,0
60,"child",16,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"ci_gr,sq_re,ci_gr",50,50,0
61,"child",19,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"ci_gr,sq_re,ci_gr",45,55,0
62,"adult",17,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,ci_gr,sq_re",50,50,0
63,"child",6,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,sq_re,ci_gr",50,50,0
64,"child",6,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,sq_re,ci_gr",50,50,0
65,"adult",20,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,ci_gr,sq_re",50,50,0
66,"child",7,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"sq_re,ci_gr,ci_gr",50,50,0
67,"child",10,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,sq_re,ci_gr",50,50,0
68,"adult",1,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"sq_re,ci_gr,ci_gr",50,50,0
69,"adult",20,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"ci_gr,sq_re,ci_gr",50,50,0
70,"adult",3,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"ci_gr,sq_re,ci_gr",50,50,0
71,"adult",1,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"sq_re,ci_gr,ci_gr",50,50,0
72,"child",12,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,ci_gr,sq_re",50,50,0
1,"adult",16,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,sq_re,tr_gr",49,49,2
2,"child",13,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"sq_re,sq_re,tr_gr",50,50,0
3,"adult",12,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"tr_gr,sq_re,sq_re",50,50,0
4,"child",18,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"sq_re,sq_re,tr_gr",50,50,0
5,"child",10,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"sq_re,tr_gr,sq_re",50,50,0
6,"child",11,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"tr_gr,sq_re,sq_re",50,50,0
7,"child",10,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"tr_gr,sq_re,sq_re",100,0,0
8,"child",16,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,sq_re,tr_gr",54,46,0
9,"adult",7,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,sq_re,tr_gr",50,50,0
10,"child",18,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"sq_re,sq_re,tr_gr",50,50,0
11,"child",2,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"tr_gr,sq_re,sq_re",50,50,0
12,"child",12,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"sq_re,tr_gr,sq_re",50,50,0
13,"child",8,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,sq_re,tr_gr",50,50,0
14,"adult",15,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"tr_gr,sq_re,sq_re",50,50,0
15,"adult",10,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,tr_gr,sq_re",50,50,0
16,"child",17,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,sq_re,tr_gr",50,50,0
17,"adult",5,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,tr_gr,sq_re",50,50,0
18,"adult",4,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,tr_gr,sq_re",50,50,0
19,"child",0,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"sq_re,sq_re,tr_gr",40,40,20
20,"child",19,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"sq_re,tr_gr,sq_re",50,50,0
21,"child",15,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"sq_re,sq_re,tr_gr",49,51,0
22,"child",0,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"sq_re,tr_gr,sq_re",50,50,0
23,"adult",2,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"sq_re,sq_re,tr_gr",50,50,0
24,"child",2,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"sq_re,sq_re,tr_gr",50,50,0
25,"child",21,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,sq_re,tr_gr",81,19,0
26,"adult",4,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"tr_gr,sq_re,sq_re",50,50,0
27,"child",5,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,sq_re,tr_gr",50,50,0
28,"child",18,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"tr_gr,sq_re,sq_re",52,48,0
29,"child",15,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"sq_re,sq_re,tr_gr",50,50,0
30,"adult",8,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"tr_gr,sq_re,sq_re",50,50,0
31,"adult",5,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"tr_gr,sq_re,sq_re",50,50,0
32,"adult",15,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,tr_gr,sq_re",50,50,0
33,"adult",18,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"sq_re,sq_re,tr_gr",50,50,0
34,"child",10,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,tr_gr,sq_re",50,50,0
35,"adult",22,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"sq_re,tr_gr,sq_re",50,50,0
36,"adult",19,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,tr_gr,sq_re",50,50,0
37,"child",19,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,tr_gr,sq_re",49,48,3
38,"adult",3,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,sq_re,tr_gr",50,50,0
39,"child",2,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,sq_re,tr_gr",50,50,0
40,"child",22,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"sq_re,tr_gr,sq_re",50,50,0
41,"adult",3,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,sq_re,tr_gr",50,50,0
42,"adult",0,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,sq_re,tr_gr",50,50,0
43,"child",10,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"sq_re,tr_gr,sq_re",50,50,0
44,"adult",16,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"tr_gr,sq_re,sq_re",50,50,0
45,"adult",22,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"sq_re,tr_gr,sq_re",50,50,0
46,"adult",18,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,tr_gr,sq_re",50,50,0
47,"child",10,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"tr_gr,sq_re,sq_re",50,50,0
48,"adult",3,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"tr_gr,sq_re,sq_re",0,100,0
49,"child",5,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,sq_re,tr_gr",50,50,0
50,"adult",16,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,tr_gr,sq_re",50,50,0
51,"adult",22,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,sq_re,tr_gr",50,50,0
52,"adult",1,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,tr_gr,sq_re",50,50,0
53,"child",5,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"sq_re,tr_gr,sq_re",50,50,0
54,"adult",18,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"tr_gr,sq_re,sq_re",50,50,0
55,"child",1,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"sq_re,tr_gr,sq_re",49,51,0
56,"child",5,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"sq_re,sq_re,tr_gr",0,100,0
57,"child",13,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"sq_re,sq_re,tr_gr",50,50,0
58,"adult",14,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,tr_gr,sq_re",49,47,4
59,"child",1,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"sq_re,tr_gr,sq_re",50,50,0
60,"child",23,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,sq_re,tr_gr",50,50,0
61,"child",0,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"tr_gr,sq_re,sq_re",50,50,0
62,"adult",2,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"tr_gr,sq_re,sq_re",50,50,0
63,"child",18,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"tr_gr,sq_re,sq_re",50,50,0
64,"child",8,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"tr_gr,sq_re,sq_re",50,50,0
65,"adult",3,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"sq_re,sq_re,tr_gr",50,50,0
66,"child",8,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"tr_gr,sq_re,sq_re",50,50,0
67,"child",7,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"tr_gr,sq_re,sq_re",50,50,0
68,"adult",0,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"tr_gr,sq_re,sq_re",50,50,0
69,"adult",15,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,sq_re,tr_gr",50,50,0
70,"adult",1,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",2,"tr_gr,sq_re,sq_re",50,50,0
71,"adult",10,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"sq_re,tr_gr,sq_re",50,50,0
72,"child",21,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"sq_re,tr_gr,sq_re",50,50,0
1,"adult",0,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",2,"sq_re,tr_gr,tr_gr",49,49,2
2,"child",12,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",2,"tr_gr,tr_gr,sq_re",50,50,0
3,"adult",1,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",2,"sq_re,tr_gr,tr_gr",50,50,0
4,"child",20,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",1,"tr_gr,sq_re,tr_gr",50,50,0
5,"child",14,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",2,"sq_re,tr_gr,tr_gr",50,50,0
6,"child",16,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",3,"tr_gr,sq_re,tr_gr",50,50,0
7,"child",23,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",1,"tr_gr,sq_re,tr_gr",50,50,0
8,"child",10,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",1,"tr_gr,tr_gr,sq_re",52,48,0
9,"adult",2,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",2,"sq_re,tr_gr,tr_gr",50,50,0
10,"child",20,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",2,"sq_re,tr_gr,tr_gr",50,50,0
11,"child",17,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",3,"sq_re,tr_gr,tr_gr",50,50,0
12,"child",18,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",1,"tr_gr,tr_gr,sq_re",50,50,0
13,"child",16,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",3,"tr_gr,sq_re,tr_gr",43,57,0
14,"adult",7,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",3,"tr_gr,sq_re,tr_gr",50,50,0
15,"adult",2,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",3,"sq_re,tr_gr,tr_gr",50,50,0
16,"child",0,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",3,"sq_re,tr_gr,tr_gr",50,50,0
17,"adult",4,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",2,"tr_gr,tr_gr,sq_re",50,50,0
18,"adult",16,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",2,"sq_re,tr_gr,tr_gr",50,50,0
19,"child",19,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",2,"sq_re,tr_gr,tr_gr",50,50,0
20,"child",10,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",3,"sq_re,tr_gr,tr_gr",50,50,0
21,"child",4,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",2,"tr_gr,tr_gr,sq_re",50,50,0
22,"child",15,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",1,"tr_gr,tr_gr,sq_re",50,50,0
23,"adult",15,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",3,"sq_re,tr_gr,tr_gr",50,50,0
24,"child",9,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",3,"sq_re,tr_gr,tr_gr",50,50,0
25,"child",4,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",1,"tr_gr,tr_gr,sq_re",50,50,0
26,"adult",8,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",3,"tr_gr,sq_re,tr_gr",50,50,0
27,"child",13,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",1,"tr_gr,sq_re,tr_gr",50,50,0
28,"child",16,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",3,"sq_re,tr_gr,tr_gr",58,42,0
29,"child",6,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",2,"tr_gr,tr_gr,sq_re",50,50,0
30,"adult",10,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",1,"tr_gr,sq_re,tr_gr",50,50,0
31,"adult",20,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",2,"tr_gr,tr_gr,sq_re",50,50,0
32,"adult",4,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",1,"tr_gr,tr_gr,sq_re",50,50,0
33,"adult",23,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",2,"sq_re,tr_gr,tr_gr",0,0,100
34,"child",3,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",2,"sq_re,tr_gr,tr_gr",50,50,0
35,"adult",11,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",1,"tr_gr,tr_gr,sq_re",50,50,0
36,"adult",15,16,"filler ambiguous","filler ambiguous","gr","tr_gr","tr_gr","sq_re",1,"tr_gr,tr_gr,sq_re",50,50,0
